product_code,age_group_code,note
PRD_155,AGE_004,30대 (고쿠라 스토리를 곁들이기 좋은 선물)
PRD_155,AGE_005,40대 (차와 함께 즐기기 좋은 미니 케이크)
PRD_155,AGE_006,50대 (스토리 있는 지역 과자)
PRD_156,AGE_003,20대 (5개 도시 테마가 있는 과자 세트)
PRD_156,AGE_004,30대 (지역성 설명용 선물)
PRD_156,AGE_005,40대 (가족과 나눠 먹기 좋은 세트)
PRD_156,AGE_006,50대 (기타큐슈 시 탄생 스토리와 연결 가능)
PRD_157,AGE_001,10세 미만 (마네키네코 발 모양의 귀여운 마들렌)
PRD_157,AGE_002,10대 (귀여운 모양의 저가 과자)
PRD_157,AGE_003,20대 (가벼운 친구·연인 선물)
PRD_157,AGE_004,30대 (부담 없이 구매 가능한 디저트)
PRD_158,AGE_004,30대 (지역 축제 스토리가 있는 모나카)
PRD_158,AGE_005,40대 (전통 과자 선호층에 적합)
PRD_158,AGE_006,50대 (차와 어울리는 모나카)
PRD_158,AGE_007,60대 (도바타 축제 모티프의 전통 과자)
PRD_159,AGE_005,40대 (대표 과자 선물 세트)
PRD_159,AGE_006,50대 (가족·상사용으로 무난한 구성)
PRD_159,AGE_007,60대 (여러 맛을 한 번에 담은 세트)
PRD_159,AGE_008,70대 이상 (격식 있는 과자 모둠)
PRD_160,AGE_003,20대 (부담을 낮춘 과자 모둠)
PRD_160,AGE_004,30대 (직장 동료와 나누기 좋은 선물 세트)
PRD_160,AGE_005,40대 (가족용 과자 모둠으로 활용 가능)
PRD_161,AGE_005,40대 (표주박 모양의 지역 화과자)
PRD_161,AGE_006,50대 (전통 과자 선호자에게 적합)
PRD_161,AGE_007,60대 (부모님 선물로 좋은 모나카)
PRD_161,AGE_008,70대 이상 (전통 모나카 계열 선물)
PRD_162,AGE_006,50대 (장수 기원 의미가 있는 모나카)
PRD_162,AGE_007,60대 (부모님·어르신 선물로 적합)
PRD_162,AGE_008,70대 이상 (무병 의미를 담은 전통 과자)
PRD_163,AGE_004,30대 (모지코 명물 바나나 양갱)
PRD_163,AGE_005,40대 (냉장해 먹기 좋은 디저트)
PRD_163,AGE_006,50대 (양갱 계열 전통 과자)
PRD_163,AGE_007,60대 (부모님 선물로 활용 가능한 양갱)
PRD_164,AGE_002,10대 (아기자기한 금평당 캔디)
PRD_164,AGE_003,20대 (제철 테마의 가벼운 기념품)
PRD_164,AGE_004,30대 (직장 동료에게 나눠 주기 좋은 캔디)
PRD_164,AGE_005,40대 (야하타·히가시다 테마를 설명하기 좋은 상품)
PRD_165,AGE_003,20대 (집에서 먹는 모지코 야키카레)
PRD_165,AGE_004,30대 (간편하게 조리 가능한 레토르트 카레)
PRD_165,AGE_005,40대 (가족 식사용으로 활용 가능)
PRD_165,AGE_006,50대 (치즈와 계란을 더해 먹기 좋은 카레)
PRD_166,AGE_003,20대 (명란과 카레를 결합한 매운 간편식)
PRD_166,AGE_004,30대 (매운맛·해산물 향 선호자에게 적합)
PRD_166,AGE_005,40대 (가족과 나눠 먹기 좋은 야키카레)
PRD_167,AGE_003,20대 (귀국 후 간단히 데워 먹는 카레)
PRD_167,AGE_004,30대 (모지코 레트로 거리 대표 먹거리 체험)
PRD_167,AGE_005,40대 (가족용 레토르트 카레)
PRD_167,AGE_006,50대 (중간매운맛 카레 간편식)
PRD_168,AGE_003,20대 (커플 식사용 1.5인분 카레)
PRD_168,AGE_004,30대 (가족·커플용 간편식)
PRD_168,AGE_005,40대 (모지코 야키카레를 집에서 즐기는 상품)
PRD_169,AGE_003,20대 (맥주 풍미의 독특한 야키카레)
PRD_169,AGE_004,30대 (양조장 방문 스토리와 연결 가능)
PRD_169,AGE_005,40대 (지비루 공방 특색을 살린 간편식)
PRD_170,AGE_003,20대 (고쿠라 발상 야키우동 간편식)
PRD_170,AGE_004,30대 (숙소나 귀국 후 조리하기 좋은 면류)
PRD_170,AGE_005,40대 (가족 식사용으로 활용 가능한 세트)
PRD_170,AGE_006,50대 (지역 먹거리 체험형 면 상품)
PRD_171,AGE_004,30대 (기타큐슈식 우동을 집에서 먹는 상품)
PRD_171,AGE_005,40대 (가족용 면 상품)
PRD_171,AGE_006,50대 (닭고기 고명 우동 선호층)
PRD_171,AGE_007,60대 (따뜻한 면류 선물로 적합)
PRD_172,AGE_003,20대 (가볍고 저렴한 1인분 우동)
PRD_172,AGE_004,30대 (간단히 먹기 좋은 면류)
PRD_172,AGE_005,40대 (간몬 지역 복어 이미지를 담은 선물)
PRD_173,AGE_003,20대 (저가 선물로 적합한 1인분 우론)
PRD_173,AGE_004,30대 (면류 좋아하는 사람에게 적합)
PRD_173,AGE_005,40대 (간편하게 조리 가능한 면 상품)
PRD_174,AGE_003,20대 (친구와 즐기기 좋은 닭껍질 꼬치)
PRD_174,AGE_004,30대 (술안주용으로 활용 가능한 세트)
PRD_174,AGE_005,40대 (가족과 함께 먹기 좋은 야키토리 상품)
PRD_174,AGE_006,50대 (타레맛 닭껍질 꼬치 선호층)
PRD_175,AGE_004,30대 (실속형 매운 명란)
PRD_175,AGE_005,40대 (밥반찬으로 활용하기 좋은 명란)
PRD_175,AGE_006,50대 (부모님·가족용 냉장 반찬)
PRD_175,AGE_007,60대 (대표 명란 브랜드 선물)
PRD_176,AGE_004,30대 (오징어와 명란을 함께 즐기는 반찬)
PRD_176,AGE_005,40대 (밥반찬·술안주용 상품)
PRD_176,AGE_006,50대 (해산물 반찬 선호층)
PRD_176,AGE_007,60대 (부모님 선물로 활용 가능한 해산물 반찬)
PRD_177,AGE_005,40대 (감칠맛 강한 다시마 반찬)
PRD_177,AGE_006,50대 (어른 선물용 밥반찬)
PRD_177,AGE_007,60대 (집밥 반찬으로 활용하기 좋은 상품)
PRD_177,AGE_008,70대 이상 (다시마 조림 계열 전통 반찬)
PRD_178,AGE_003,20대 (매운맛 좋아하는 친구용 반찬)
PRD_178,AGE_004,30대 (라유가 들어간 매콤한 목이버섯)
PRD_178,AGE_005,40대 (밥반찬·안주로 활용 가능)
PRD_178,AGE_006,50대 (매콤한 반찬 선호층)
PRD_179,AGE_003,20대 (가볍고 오래 보관하기 좋은 다시마 간식)
PRD_179,AGE_004,30대 (직장 동료에게 나눠 주기 좋은 간식)
PRD_179,AGE_005,40대 (식초 다시마 간식 선호층)
PRD_179,AGE_006,50대 (부담 없는 해조류 간식)
PRD_180,AGE_004,30대 (기타큐슈 향토 음식 체험)
PRD_180,AGE_005,40대 (향이 독특한 반찬 상품)
PRD_180,AGE_006,50대 (향토음식 관심층에 적합)
PRD_180,AGE_007,60대 (전통 반찬형 기념품)
PRD_181,AGE_005,40대 (매실 가공품 계열 전통 식품)
PRD_181,AGE_006,50대 (입맛이 담백한 어른 선물)
PRD_181,AGE_007,60대 (전통 매실 식품 선호층)
PRD_181,AGE_008,70대 이상 (정갈한 매실 가공품)
PRD_182,AGE_006,50대 (격식 있는 고급 매실 가공품)
PRD_182,AGE_007,60대 (부모님·상사용 고급 선물)
PRD_182,AGE_008,70대 이상 (전통 매실 가공품 선호층)
PRD_183,AGE_002,10대 (귤잼을 빵·요거트와 먹기 좋음)
PRD_183,AGE_003,20대 (연인·친구에게 주기 좋은 상큼한 잼)
PRD_183,AGE_004,30대 (가족용 디저트 스프레드)
PRD_183,AGE_005,40대 (와카마쓰 귤을 활용한 실용 식품)
PRD_184,AGE_003,20대 (탄산수·요거트에 섞어 먹는 레몬 시럽)
PRD_184,AGE_004,30대 (연인·가족용 상큼한 시럽)
PRD_184,AGE_005,40대 (음료와 디저트에 활용 가능한 실용 상품)
PRD_184,AGE_006,50대 (레몬 시럽을 활용한 가정용 식품)
PRD_185,AGE_003,20대 (모지코 레트로 감성의 디자인 손수건)
PRD_185,AGE_004,30대 (가벼운 비식품 선물)
PRD_185,AGE_005,40대 (실용적인 손수건 선물)
PRD_185,AGE_006,50대 (식품 반입 걱정이 적은 기념품)
PRD_186,AGE_004,30대 (검증된 전통 카스텔라 선물)
PRD_186,AGE_005,40대 (부모님·상사용으로 무난한 맛)
PRD_186,AGE_006,50대 (전통 카스텔라 선호)
PRD_187,AGE_003,20대 (코코아와 호두가 들어간 색다른 맛)
PRD_187,AGE_004,30대 (친구·연인용 디저트)
PRD_187,AGE_005,40대 (기본 카스텔라보다 변화를 준 선물)
PRD_188,AGE_001,10세 미만 (작은 큐브형 카스텔라)
PRD_188,AGE_002,10대 (귀엽고 나눠 먹기 쉬운 포장)
PRD_188,AGE_003,20대 (가벼운 선물용 소포장)
PRD_189,AGE_005,40대 (전통 모나카 선호)
PRD_189,AGE_006,50대 (팥소 중심의 익숙한 맛)
PRD_189,AGE_007,60대 (차와 어울리는 전통 과자)
PRD_190,AGE_004,30대 (나가사키 대표 카스텔라 경험)
PRD_190,AGE_005,40대 (무난한 전통 디저트)
PRD_190,AGE_006,50대 (부드러운 카스텔라 선호)
PRD_191,AGE_005,40대 (팥소 도라야키 선호)
PRD_191,AGE_006,50대 (차와 어울리는 어른 입맛)
PRD_191,AGE_007,60대 (전통 과자 취향)
PRD_192,AGE_003,20대 (여러 사람에게 나누기 좋은 세트)
PRD_192,AGE_004,30대 (가족·직장 선물용 구성)
PRD_192,AGE_005,40대 (대표 소과자 조합 선호)
PRD_193,AGE_005,40대 (고급 카스텔라 선물)
PRD_193,AGE_006,50대 (진한 달걀 풍미 선호)
PRD_193,AGE_007,60대 (격식 있는 전통 과자)
PRD_194,AGE_004,30대 (전통 카스텔라 선물)
PRD_194,AGE_005,40대 (기본 카스텔라 선호)
PRD_194,AGE_006,50대 (부드러운 전통 과자)
PRD_195,AGE_002,10대 (초콜릿 풍미 카스텔라)
PRD_195,AGE_003,20대 (친구·연인용 달콤한 디저트)
PRD_195,AGE_004,30대 (색다른 카스텔라 맛)
PRD_196,AGE_001,10세 미만 (가모메 테마의 달콤한 카스텔라)
PRD_196,AGE_002,10대 (여행 기념 느낌의 상품)
PRD_196,AGE_003,20대 (가벼운 지역 테마 선물)
PRD_197,AGE_003,20대 (말차 계절 한정 디저트)
PRD_197,AGE_004,30대 (쌉싸름한 말차 풍미)
PRD_197,AGE_005,40대 (시즌 상품 선호)
PRD_198,AGE_001,10세 미만 (복숭아 모양의 귀여운 과자)
PRD_198,AGE_004,30대 (가족 행사성 선물)
PRD_198,AGE_006,50대 (전통 축하 과자 선호)
PRD_199,AGE_002,10대 (밀크셰이크 맛의 달콤함)
PRD_199,AGE_003,20대 (독특한 나가사키식 맛)
PRD_199,AGE_004,30대 (연인·친구용 디저트)
PRD_200,AGE_001,10세 미만 (소용량 달콤한 카스텔라)
PRD_200,AGE_002,10대 (부담 없는 벌꿀 카스텔라)
PRD_200,AGE_003,20대 (혼자 먹기 좋은 소액 선물)
PRD_201,AGE_001,10세 미만 (초코 풍미 카스텔라)
PRD_201,AGE_002,10대 (친구와 나누기 좋은 달콤한 맛)
PRD_201,AGE_003,20대 (가벼운 초코 디저트)
PRD_202,AGE_002,10대 (학교에서 나누기 좋은 포장)
PRD_202,AGE_003,20대 (직장·친구 선물용 개별 포장)
PRD_202,AGE_004,30대 (가족·동료용 세트)
PRD_203,AGE_005,40대 (밤과 팥의 전통적인 맛)
PRD_203,AGE_006,50대 (어른 입맛의 도라야키)
PRD_203,AGE_007,60대 (차와 어울리는 과자)
PRD_204,AGE_005,40대 (참깨의 고소한 풍미)
PRD_204,AGE_006,50대 (어른 입맛 선물)
PRD_204,AGE_007,60대 (전통 도라야키 선호)
PRD_205,AGE_003,20대 (스틱형으로 나누기 쉬움)
PRD_205,AGE_004,30대 (단체 선물용)
PRD_205,AGE_005,40대 (카스텔라말이 간식 선호)
PRD_206,AGE_004,30대 (선물용 복숭아 카스텔라)
PRD_206,AGE_005,40대 (행사성 과자 선호)
PRD_206,AGE_006,50대 (격식 있는 세트 선물)
PRD_207,AGE_001,10세 미만 (귀여운 복숭아 모양과 초콜릿풍 맛)
PRD_207,AGE_002,10대 (친구 선물용 귀여운 디저트)
PRD_207,AGE_003,20대 (연인·친구용 디자인 과자)
PRD_208,AGE_001,10세 미만 (바삭하고 달콤한 과자)
PRD_208,AGE_002,10대 (저렴하고 나누기 좋음)
PRD_208,AGE_003,20대 (대량 선물용)
PRD_209,AGE_003,20대 (커피 풍미 크루스)
PRD_209,AGE_004,30대 (기본 맛과 비교하기 좋은 상품)
PRD_209,AGE_005,40대 (커피의 쌉싸름함 선호)
PRD_210,AGE_003,20대 (레트로 캔 기념품)
PRD_210,AGE_004,30대 (여행 기념으로 보관하기 좋음)
PRD_210,AGE_005,40대 (복각판 패키지 선호)
PRD_211,AGE_001,10세 미만 (가벼운 달콤한 과자)
PRD_211,AGE_002,10대 (풍경 패키지 기념품)
PRD_211,AGE_003,20대 (사진 엽서 같은 패키지)
PRD_212,AGE_003,20대 (상큼한 감귤 풍미)
PRD_212,AGE_004,30대 (지역성 있는 맛 선호)
PRD_212,AGE_005,40대 (가족용 로컬 과자)
PRD_213,AGE_002,10대 (여러 맛을 나눠 먹기 좋음)
PRD_213,AGE_003,20대 (회사·학교 대량 선물)
PRD_213,AGE_004,30대 (가족·동료용 세트)
PRD_214,AGE_003,20대 (개별 포장 양과자)
PRD_214,AGE_004,30대 (가족·직장 선물용)
PRD_214,AGE_005,40대 (대표 양과자 선호)
PRD_215,AGE_003,20대 (수국 모티프의 예쁜 파이)
PRD_215,AGE_004,30대 (가벼운 선물용 과자)
PRD_215,AGE_005,40대 (부피 대비 선물성 있는 과자)
PRD_216,AGE_004,30대 (가족용 종합 세트)
PRD_216,AGE_005,40대 (상사 선물용 과자 세트)
PRD_216,AGE_006,50대 (격식 있는 대표 과자 조합)
PRD_217,AGE_003,20대 (연인용 고급 초콜릿)
PRD_217,AGE_004,30대 (친구·자신용 프리미엄 디저트)
PRD_217,AGE_005,40대 (일본풍 맛의 초콜릿 세트)
PRD_218,AGE_003,20대 (커스터드 디저트 선호)
PRD_218,AGE_004,30대 (연인·친구용 브륄레 풍미)
PRD_218,AGE_005,40대 (선물용 냉장 디저트)
PRD_219,AGE_002,10대 (귀여운 딸기 테마)
PRD_219,AGE_003,20대 (연인·친구용 디저트)
PRD_219,AGE_004,30대 (가족과 나누기 좋은 바움쿠헨)
PRD_220,AGE_002,10대 (예쁜 딸기 랑그드샤)
PRD_220,AGE_003,20대 (친구·연인용 포장 과자)
PRD_220,AGE_004,30대 (직장동료용 가벼운 선물)
PRD_221,AGE_004,30대 (전통 과자 경험용)
PRD_221,AGE_005,40대 (바삭한 전통 구운 과자)
PRD_221,AGE_006,50대 (나가사키 전통 과자 선호)
PRD_222,AGE_002,10대 (딱딱하고 고소한 튀김 과자)
PRD_222,AGE_003,20대 (중화가 간식 경험용)
PRD_222,AGE_004,30대 (친구와 나누는 독특한 간식)
PRD_223,AGE_004,30대 (가족 간편식 선물)
PRD_223,AGE_005,40대 (부드러운 각니만주)
PRD_223,AGE_006,50대 (나가사키식 간식 선호)
PRD_224,AGE_003,20대 (진한 맛의 각니만주)
PRD_224,AGE_004,30대 (친구·가족 간식용)
PRD_224,AGE_005,40대 (풍부한 지방감 선호)
PRD_225,AGE_002,10대 (치즈 풍미 간식)
PRD_225,AGE_003,20대 (젊은 층용 변형 각니만주)
PRD_225,AGE_004,30대 (이색 간편식 선호)
PRD_226,AGE_003,20대 (카레 풍미의 이색 간식)
PRD_226,AGE_004,30대 (친한 친구용 호불호 있는 맛)
PRD_226,AGE_005,40대 (카레향 간편식 선호)
PRD_227,AGE_004,30대 (프리미엄 맛보기용)
PRD_227,AGE_005,40대 (숙성 각니의 진한 맛)
PRD_227,AGE_006,50대 (고급 간식 선물)
PRD_228,AGE_004,30대 (집에서 간단히 먹는 반찬형 상품)
PRD_228,AGE_005,40대 (가족 식사용 실용 선물)
PRD_228,AGE_006,50대 (밥반찬형 조림 선호)
PRD_229,AGE_004,30대 (집에서 조리하는 짬뽕 세트)
PRD_229,AGE_005,40대 (가족 식사용 간편식)
PRD_229,AGE_006,50대 (나가사키 면요리 선호)
PRD_230,AGE_004,30대 (집에서 즐기는 사라우동)
PRD_230,AGE_005,40대 (가족용 간편 면요리)
PRD_230,AGE_006,50대 (바삭한 면요리 선호)
PRD_231,AGE_004,30대 (가족용 면요리 선물세트)
PRD_231,AGE_005,40대 (실용적인 식품 선물)
PRD_231,AGE_006,50대 (나가사키 대표 면요리 세트)
PRD_232,AGE_003,20대 (숙소 간식으로 좋은 부타만)
PRD_232,AGE_004,30대 (가족과 나누는 만두 간식)
PRD_232,AGE_005,40대 (냉장·냉동 간편식 선호)
PRD_233,AGE_003,20대 (친구와 먹기 좋은 교자)
PRD_233,AGE_004,30대 (가정 조리용 간편식)
PRD_233,AGE_005,40대 (가족 식사용 교자)
PRD_234,AGE_004,30대 (짭짤한 견과 간식)
PRD_234,AGE_005,40대 (단 과자 대신 선택하기 좋음)
PRD_234,AGE_006,50대 (멸치와 견과류의 고소한 안주)
PRD_235,AGE_003,20대 (현지에서 먹기 좋은 하토시 간식)
PRD_235,AGE_004,30대 (가족과 나누는 냉동 간편식)
PRD_235,AGE_005,40대 (새우 식빵 튀김의 이색 맛)
PRD_236,AGE_004,30대 (직장·단체 선물용 새우 센베이)
PRD_236,AGE_005,40대 (나고야 한정 패키지 선호)
PRD_236,AGE_006,50대 (가벼운 과자 선물)
PRD_237,AGE_003,20대 (친구에게 나눠주기 좋은 개별 포장)
PRD_237,AGE_004,30대 (직장 간식용)
PRD_237,AGE_005,40대 (상사 선물도 가능한 검증된 과자)
PRD_238,AGE_003,20대 (해산물 센베이를 직접 즐기기 좋음)
PRD_238,AGE_004,30대 (직장 동료와 나누기 좋은 과자)
PRD_238,AGE_005,40대 (가리비 감칠맛 선호)
PRD_239,AGE_003,20대 (연인·친구에게 가볍게 주기 좋음)
PRD_239,AGE_004,30대 (직장 동료에게 나눠주기 편함)
PRD_239,AGE_005,40대 (한입형 새우 센베이)
PRD_240,AGE_004,30대 (전통 디저트를 처음 접하기 좋음)
PRD_240,AGE_005,40대 (말차·벚꽃 등 전통 맛 선호)
PRD_240,AGE_006,50대 (부드러운 우이로 선호)
PRD_240,AGE_007,60대 (전통 떡과자 선호)
PRD_241,AGE_001,10세 미만 (개구리 얼굴 모양의 귀여운 만주)
PRD_241,AGE_002,10대 (캐릭터 느낌의 과자)
PRD_241,AGE_003,20대 (친구에게 주기 좋은 귀여운 선물)
PRD_242,AGE_003,20대 (오구라 토스트 감성 디저트)
PRD_242,AGE_004,30대 (커피와 어울리는 직장 간식)
PRD_242,AGE_005,40대 (단맛 과자 선호)
PRD_243,AGE_001,10세 미만 (귀여운 막대형 우이로)
PRD_243,AGE_002,10대 (사진용·SNS용 기념품)
PRD_243,AGE_003,20대 (연인·친구와 공유하기 좋은 디자인)
PRD_244,AGE_004,30대 (가족·직장 동료에게 나눠주기 좋음)
PRD_244,AGE_005,40대 (전통 우이로 선호)
PRD_244,AGE_006,50대 (부드러운 전통 떡과자)
PRD_244,AGE_007,60대 (정갈한 전통 간식)
PRD_245,AGE_004,30대 (집에서 조리해 먹는 실용 식품)
PRD_245,AGE_005,40대 (가족 식사용 기념품)
PRD_245,AGE_006,50대 (나고야 명물 면 요리 선호)
PRD_246,AGE_004,30대 (가정 조리용 우동 세트)
PRD_246,AGE_005,40대 (진한 미소 국물 선호)
PRD_246,AGE_006,50대 (전통적인 나고야식 우동)
PRD_247,AGE_004,30대 (부드러운 생우이로 체험)
PRD_247,AGE_005,40대 (전통 디저트 선호)
PRD_247,AGE_006,50대 (부드러운 식감 선호)
PRD_247,AGE_007,60대 (부담 없는 전통 간식)
PRD_248,AGE_005,40대 (아쓰타 신궁 명물 떡과자)
PRD_248,AGE_006,50대 (부드러운 팥소 떡과자)
PRD_248,AGE_007,60대 (전통 명물 선호)
PRD_249,AGE_005,40대 (밤을 넣은 고급감 있는 선물)
PRD_249,AGE_006,50대 (전통 떡과자와 밤 풍미 선호)
PRD_249,AGE_007,60대 (어른 선물용 화과자)
PRD_250,AGE_003,20대 (현지 간식으로 즐기기 좋음)
PRD_250,AGE_004,30대 (가족과 나눠 먹는 팥빵)
PRD_250,AGE_005,40대 (부드러운 팥빵 계열 선호)
PRD_251,AGE_001,10세 미만 (소박한 단고류 간식)
PRD_251,AGE_002,10대 (소량으로 먹기 좋은 간식)
PRD_251,AGE_003,20대 (가성비 있는 현지 간식)
PRD_252,AGE_004,30대 (나고야 대표 화과자 선물)
PRD_252,AGE_005,40대 (격식과 대중성을 갖춘 선물)
PRD_252,AGE_006,50대 (전통 도라야키풍 과자 선호)
PRD_252,AGE_007,60대 (정통 화과자 선호)
PRD_253,AGE_005,40대 (가벼운 격식의 화과자)
PRD_253,AGE_006,50대 (정통 화과자 라인 선호)
PRD_253,AGE_007,60대 (부모님 간식용 전통 과자)
PRD_254,AGE_003,20대 (직장 동료에게 돌리기 좋은 간식)
PRD_254,AGE_004,30대 (작고 나눠 먹기 쉬움)
PRD_254,AGE_005,40대 (전통 과자 선호)
PRD_255,AGE_005,40대 (단정한 전통 화과자)
PRD_255,AGE_006,50대 (단맛이 과하지 않은 일본식 과자)
PRD_255,AGE_007,60대 (정갈한 화과자 세트)
PRD_256,AGE_005,40대 (품격 있는 건과자 선물)
PRD_256,AGE_006,50대 (상사·부모님용 정갈한 과자)
PRD_256,AGE_007,60대 (차와 어울리는 전통 건과자)
PRD_257,AGE_005,40대 (장수 화과자 스토리 선호)
PRD_257,AGE_006,50대 (차와 곁들이기 좋은 과자)
PRD_257,AGE_007,60대 (전통성과 안정감 있는 선물)
PRD_258,AGE_003,20대 (사진이 잘 나오는 예쁜 색감)
PRD_258,AGE_004,30대 (연인·부모님 선물용 소형 화과자)
PRD_258,AGE_005,40대 (고급스러운 양갱·화과자)
PRD_258,AGE_006,50대 (정갈한 전통 선물)
