product_code,target_code,note
PRD_151,TGT_006,상사/은사 (커피·차 모두와 잘 어울려 직장 선물로 적합.)
PRD_151,TGT_005,직장동료 (커피·차 모두와 잘 어울려 직장 선물로 적합.)
PRD_151,TGT_004,가족 (커피·차 모두와 잘 어울려 직장 선물로 적합.)
PRD_152,TGT_001,부모님 (밤 한 알을 살린 고급 화과자 계열 상품.)
PRD_152,TGT_006,상사/은사 (가격대가 높아 부모님·상사용 선물에 적합.)
PRD_152,TGT_004,가족 (가격대가 높아 부모님·상사용 선물에 적합.)
PRD_153,TGT_001,부모님 (보리향 반죽과 밤을 사용한 고급 만주.)
PRD_153,TGT_006,상사/은사 (단맛이 과하지 않은 전통 과자 선호층에게 추천.)
PRD_153,TGT_004,가족 (단맛이 과하지 않은 전통 과자 선호층에게 추천.)
PRD_154,TGT_004,가족 (냉장 보관 여부와 소비기한 확인 후 구매.)
PRD_154,TGT_007,어린이 (냉장 보관 여부와 소비기한 확인 후 구매.)
PRD_154,TGT_003,친구 (냉장 보관 여부와 소비기한 확인 후 구매.)
PRD_155,TGT_001,부모님 (모리 오가이 『小倉日記』에서 착안한 미니 바움쿠헨.)
PRD_155,TGT_006,상사/은사 (문학·역사 스토리를 곁들이면 선물 가치가 올라감.)
PRD_155,TGT_003,친구 (문학·역사 스토리를 곁들이면 선물 가치가 올라감.)
PRD_155,TGT_008,자신 (문학·역사 스토리를 곁들이면 선물 가치가 올라감.)
PRD_156,TGT_004,가족 (기타큐슈 시 탄생 스토리와 연결해 지역성 설명용으로 좋음.)
PRD_156,TGT_003,친구 (기타큐슈 시 탄생 스토리와 연결해 지역성 설명용으로 좋음.)
PRD_156,TGT_006,상사/은사 (기타큐슈 시 탄생 스토리와 연결해 지역성 설명용으로 좋음.)
PRD_157,TGT_002,연인 (마네키네코 발 모양을 모티프로 한 귀여운 마들렌.)
PRD_157,TGT_003,친구 (낱개 가격이 낮아 가벼운 선물로 적합.)
PRD_157,TGT_007,어린이 (낱개 가격이 낮아 가벼운 선물로 적합.)
PRD_158,TGT_001,부모님 (도바타 기온 오야마가사 등불산을 모티프로 한 모나카.)
PRD_158,TGT_003,친구 (지역 축제 설명과 함께 추천하기 좋음.)
PRD_158,TGT_008,자신 (지역 축제 설명과 함께 추천하기 좋음.)
PRD_159,TGT_001,부모님 (つる平의 대표 과자를 모은 선물 세트.)
PRD_159,TGT_006,상사/은사 (여러 맛을 한 번에 담아 가족·상사 선물로 무난.)
PRD_159,TGT_004,가족 (여러 맛을 한 번에 담아 가족·상사 선물로 무난.)
PRD_160,TGT_004,가족 (No.1보다 약간 저렴한 선물 세트로 활용.)
PRD_160,TGT_005,직장동료 (No.1보다 약간 저렴한 선물 세트로 활용.)
PRD_160,TGT_003,친구 (No.1보다 약간 저렴한 선물 세트로 활용.)
PRD_161,TGT_001,부모님 (표주박 모양의 지역 화과자.)
PRD_161,TGT_006,"상사/은사 (전통 과자 선호자에게 추천, 부서짐 방지 포장 주의.)"
PRD_161,TGT_004,"가족 (전통 과자 선호자에게 추천, 부서짐 방지 포장 주의.)"
PRD_162,TGT_001,부모님 (‘無病’과 발음이 통하는 六瓢 콘셉트의 장수 기원 모나카.)
PRD_162,TGT_006,상사/은사 (부모님·어르신 선물로 의미가 좋음.)
PRD_162,TGT_004,가족 (부모님·어르신 선물로 의미가 좋음.)
PRD_163,TGT_001,부모님 (바나나를 반죽해 만든 모지코 항구 이미지의 양갱.)
PRD_163,TGT_003,친구 (냉장해 먹으면 좋다고 소개되어 여름 선물에도 적합.)
PRD_163,TGT_008,자신 (냉장해 먹으면 좋다고 소개되어 여름 선물에도 적합.)
PRD_164,TGT_003,친구 (제철소 관광과 연결해 설명하기 좋은 상품.)
PRD_164,TGT_005,직장동료 (제철소 관광과 연결해 설명하기 좋은 상품.)
PRD_164,TGT_008,자신 (제철소 관광과 연결해 설명하기 좋은 상품.)
PRD_165,TGT_004,가족 (치즈와 계란을 추가하면 현지식 느낌을 내기 좋음.)
PRD_165,TGT_003,친구 (치즈와 계란을 추가하면 현지식 느낌을 내기 좋음.)
PRD_165,TGT_008,자신 (치즈와 계란을 추가하면 현지식 느낌을 내기 좋음.)
PRD_166,TGT_003,친구 (매운맛·해산물 향 선호자에게 추천.)
PRD_166,TGT_004,가족 (매운맛·해산물 향 선호자에게 추천.)
PRD_166,TGT_008,자신 (매운맛·해산물 향 선호자에게 추천.)
PRD_167,TGT_004,가족 (귀국 후 간단히 데워 먹기 좋아 자신용으로 적합.)
PRD_167,TGT_003,친구 (귀국 후 간단히 데워 먹기 좋아 자신용으로 적합.)
PRD_167,TGT_008,자신 (귀국 후 간단히 데워 먹기 좋아 자신용으로 적합.)
PRD_168,TGT_002,연인 (1.5인분 용량의 모지코 야키카레 레토르트.)
PRD_168,TGT_004,가족 (1인 여행객보다는 가족·커플 식사용으로 좋음.)
PRD_168,TGT_008,자신 (1인 여행객보다는 가족·커플 식사용으로 좋음.)
PRD_169,TGT_003,친구 (맥주 양조장 방문 후 같이 구매하면 스토리성이 좋음.)
PRD_169,TGT_002,연인 (모지코 지비루 공방의 맥주 풍미를 살린 야키카레.)
PRD_169,TGT_008,자신 (맥주 양조장 방문 후 같이 구매하면 스토리성이 좋음.)
PRD_170,TGT_004,가족 (숙소 취사 가능하거나 귀국 후 간편식으로 좋음.)
PRD_170,TGT_003,친구 (숙소 취사 가능하거나 귀국 후 간편식으로 좋음.)
PRD_170,TGT_008,자신 (숙소 취사 가능하거나 귀국 후 간편식으로 좋음.)
PRD_171,TGT_004,가족 (냉장·냉동 여부와 반입 가능 여부 확인.)
PRD_171,TGT_001,부모님 (닭고기 고명 ‘かしわ’가 특징인 기타큐슈식 우동.)
PRD_171,TGT_008,자신 (냉장·냉동 여부와 반입 가능 여부 확인.)
PRD_172,TGT_003,친구 (가볍고 저렴해 여러 개 사기 좋음.)
PRD_172,TGT_005,직장동료 (가볍고 저렴해 여러 개 사기 좋음.)
PRD_172,TGT_008,자신 (가볍고 저렴해 여러 개 사기 좋음.)
PRD_173,TGT_003,친구 (면류 좋아하는 사람에게 저가 선물로 적합.)
PRD_173,TGT_005,직장동료 (면류 좋아하는 사람에게 저가 선물로 적합.)
PRD_173,TGT_008,자신 (면류 좋아하는 사람에게 저가 선물로 적합.)
PRD_174,TGT_004,가족 (냉동·육류 제품이므로 한국 반입 가능 여부 확인 필수.)
PRD_174,TGT_003,친구 (냉동·육류 제품이므로 한국 반입 가능 여부 확인 필수.)
PRD_174,TGT_008,자신 (냉동·육류 제품이므로 한국 반입 가능 여부 확인 필수.)
PRD_175,TGT_001,부모님 (기타큐슈·후쿠오카권의 대표 명란 브랜드 가바타의 실속형 명란.)
PRD_175,TGT_004,가족 (냉장식품이라 보냉 포장과 반입 규정 확인.)
PRD_175,TGT_008,자신 (냉장식품이라 보냉 포장과 반입 규정 확인.)
PRD_176,TGT_001,부모님 (오징어와 명란을 함께 즐기는 해산물 반찬.)
PRD_176,TGT_003,친구 (밥반찬·술안주용으로 좋지만 냉장 여부 확인.)
PRD_176,TGT_008,자신 (밥반찬·술안주용으로 좋지만 냉장 여부 확인.)
PRD_177,TGT_001,부모님 (감칠맛 강한 다시마 조림 계열의 밥반찬.)
PRD_177,TGT_004,가족 (어른 선물·집밥 반찬용으로 적합.)
PRD_177,TGT_006,상사/은사 (어른 선물·집밥 반찬용으로 적합.)
PRD_178,TGT_003,친구 (매운맛 좋아하는 친구·자신용으로 추천.)
PRD_178,TGT_004,가족 (매운맛 좋아하는 친구·자신용으로 추천.)
PRD_178,TGT_008,자신 (매운맛 좋아하는 친구·자신용으로 추천.)
PRD_179,TGT_003,친구 (가볍고 오래 보관하기 좋아 직장 동료용으로 적합.)
PRD_179,TGT_005,직장동료 (가볍고 오래 보관하기 좋아 직장 동료용으로 적합.)
PRD_179,TGT_008,자신 (가볍고 오래 보관하기 좋아 직장 동료용으로 적합.)
PRD_180,TGT_001,부모님 (기타큐슈 향토 음식 ‘ぬか炊き’ 계열의 반찬 상품.)
PRD_180,TGT_003,친구 (향이 독특할 수 있어 향토음식 관심층에게 추천.)
PRD_180,TGT_008,자신 (향이 독특할 수 있어 향토음식 관심층에게 추천.)
PRD_181,TGT_001,부모님 (만교쿠의 매실 가공품 계열 전통 식품.)
PRD_181,TGT_006,상사/은사 (입맛이 담백한 어른 선물로 추천.)
PRD_181,TGT_008,자신 (입맛이 담백한 어른 선물로 추천.)
PRD_182,TGT_001,부모님 (고급 매실 가공품으로 가격대가 높은 선물용 상품.)
PRD_182,TGT_006,"상사/은사 (격식 있는 선물용으로 적합, 무게·포장 확인.)"
PRD_183,TGT_004,가족 (빵·요거트와 함께 먹기 좋아 가족용으로 좋음.)
PRD_183,TGT_002,연인 (와카마쓰 지역 귤을 활용한 잼.)
PRD_183,TGT_003,친구 (빵·요거트와 함께 먹기 좋아 가족용으로 좋음.)
PRD_184,TGT_002,연인 (기타큐슈산 재료 이미지를 살린 레몬 시럽.)
PRD_184,TGT_004,가족 (탄산수·요거트에 섞어 먹기 좋고 재고 확인 필요.)
PRD_184,TGT_008,자신 (탄산수·요거트에 섞어 먹기 좋고 재고 확인 필요.)
PRD_185,TGT_002,연인 (모지코 레트로 감성을 담은 디자인 손수건.)
PRD_185,TGT_003,친구 (식품이 아니라 반입 걱정이 적고 가벼운 선물로 좋음.)
PRD_185,TGT_008,자신 (식품이 아니라 반입 걱정이 적고 가벼운 선물로 좋음.)
PRD_186,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_186,TGT_006,상사/은사 (고급스럽고 격식 있는 선물)
PRD_186,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_187,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_187,TGT_002,연인 (특별한 디저트 선물)
PRD_187,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_188,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_188,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_188,TGT_007,어린이 (귀엽고 달콤한 간식)
PRD_189,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_189,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_189,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_190,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_190,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_190,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_191,TGT_001,부모님 (지역 식품 선물)
PRD_191,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_191,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_192,TGT_004,가족 (함께 나눠 먹기 좋은 구성)
PRD_192,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_192,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_193,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_193,TGT_006,상사/은사 (고급스럽고 격식 있는 선물)
PRD_193,TGT_002,연인 (특별한 디저트 선물)
PRD_194,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_194,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_194,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_195,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_195,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_195,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_196,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_196,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_196,TGT_007,어린이 (아이들이 먹기 좋은 달콤한 과자)
PRD_197,TGT_001,부모님 (지역 식품 선물)
PRD_197,TGT_002,연인 (특별한 디저트 선물)
PRD_197,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_198,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_198,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_198,TGT_007,어린이 (귀엽고 달콤한 간식)
PRD_199,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_199,TGT_002,연인 (특별한 디저트 선물)
PRD_199,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_200,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_200,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_200,TGT_007,어린이 (아이들이 먹기 좋은 달콤한 과자)
PRD_201,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_201,TGT_007,어린이 (귀엽고 달콤한 간식)
PRD_201,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_202,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_202,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_202,TGT_004,가족 (함께 나눠 먹기 좋은 구성)
PRD_203,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_203,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_203,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_204,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_204,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_204,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_205,TGT_005,직장동료 (사무실에서 나누기 쉬운 간식)
PRD_205,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_205,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_206,TGT_001,부모님 (지역 식품 선물)
PRD_206,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_206,TGT_006,상사/은사 (고급스럽고 격식 있는 선물)
PRD_207,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_207,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_207,TGT_007,어린이 (귀엽고 달콤한 간식)
PRD_208,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_208,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_208,TGT_007,어린이 (아이들이 먹기 좋은 달콤한 과자)
PRD_209,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_209,TGT_005,직장동료 (사무실에서 나누기 쉬운 간식)
PRD_209,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_210,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_210,TGT_002,연인 (특별한 디저트 선물)
PRD_210,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_211,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_211,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_211,TGT_007,어린이 (아이들이 먹기 좋은 달콤한 과자)
PRD_212,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_212,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_212,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_213,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_213,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_213,TGT_004,가족 (함께 나눠 먹기 좋은 구성)
PRD_214,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_214,TGT_005,직장동료 (개별 포장·배분이 쉬운 상품)
PRD_214,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_215,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_215,TGT_005,직장동료 (사무실에서 나누기 쉬운 간식)
PRD_215,TGT_002,연인 (특별한 디저트 선물)
PRD_216,TGT_004,가족 (함께 나눠 먹기 좋은 구성)
PRD_216,TGT_006,상사/은사 (고급스럽고 격식 있는 선물)
PRD_216,TGT_001,부모님 (지역 식품 선물)
PRD_217,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_217,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_217,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_218,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_218,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_218,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_219,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_219,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_219,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_220,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_220,TGT_002,연인 (예쁜 모양과 디저트 느낌)
PRD_220,TGT_005,직장동료 (사무실에서 나누기 쉬운 간식)
PRD_221,TGT_001,부모님 (전통적인 맛의 지역 과자)
PRD_221,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_221,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_222,TGT_003,친구 (나눠 먹기 좋은 지역 간식)
PRD_222,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_222,TGT_005,직장동료 (사무실에서 나누기 쉬운 간식)
PRD_223,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_223,TGT_001,부모님 (지역 식품 선물)
PRD_223,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_224,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_224,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_224,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_225,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_225,TGT_002,연인 (특별한 디저트 선물)
PRD_225,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_226,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_226,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_226,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_227,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_227,TGT_001,부모님 (지역 식품 선물)
PRD_227,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_228,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_228,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_228,TGT_001,부모님 (지역 식품 선물)
PRD_229,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_229,TGT_001,부모님 (지역 식품 선물)
PRD_229,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_230,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_230,TGT_001,부모님 (지역 식품 선물)
PRD_230,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_231,TGT_004,가족 (함께 나눠 먹기 좋은 구성)
PRD_231,TGT_001,부모님 (지역 식품 선물)
PRD_231,TGT_006,상사/은사 (검증된 브랜드의 정갈한 선물)
PRD_232,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_232,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_232,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_233,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_233,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_233,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_234,TGT_001,부모님 (지역 식품 선물)
PRD_234,TGT_008,자신 (여행 중 직접 즐기기 좋은 간식)
PRD_234,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_235,TGT_003,친구 (가볍게 공유하기 좋은 기념품)
PRD_235,TGT_004,가족 (호불호 적은 지역 먹거리)
PRD_235,TGT_008,자신 (현지 맛을 직접 경험하기 좋은 상품)
PRD_236,TGT_005,직장 동료
PRD_236,TGT_006,상사
PRD_236,TGT_004,가족
PRD_237,TGT_003,친구
PRD_237,TGT_005,직장 동료
PRD_237,TGT_006,상사
PRD_238,TGT_003,친구
PRD_238,TGT_005,직장 동료
PRD_238,TGT_008,자신
PRD_239,TGT_002,연인
PRD_239,TGT_003,친구
PRD_239,TGT_005,직장 동료
PRD_240,TGT_001,부모님
PRD_240,TGT_004,가족
PRD_240,TGT_005,직장 동료
PRD_241,TGT_007,어린이
PRD_241,TGT_003,친구
PRD_241,TGT_004,가족
